Route,Year,Aou,SpeciesTotal
37,2011,6330,2
37,2011,6360,2
37,2011,6480,3
37,2011,6770,3
37,2011,6810,3
37,2011,6830,10
37,2011,6882,26
37,2011,7030,43
37,2011,7050,8
37,2011,7180,22
37,2011,7270,3
37,2011,7310,38
37,2011,7360,5
37,2011,7510,6
37,2011,7550,2
37,2011,7610,13
37,2011,7660,18
37,2011,22860,1
37,2012,1940,3
37,2012,2730,1
37,2012,2890,4
37,2012,3131,3
37,2012,3160,97
37,2012,3250,3
37,2012,3290,1
37,2012,3390,2
37,2012,3600,1
37,2012,3850,2
37,2012,3870,13
37,2012,3940,6
37,2012,4050,1
37,2012,4090,3
37,2012,4120,1
37,2012,4160,2
37,2012,4430,22
37,2012,4440,15
37,2012,4470,2
37,2012,4520,14
37,2012,4560,12
37,2012,4610,10
37,2012,4770,37
37,2012,4880,62
37,2012,4900,2
37,2012,4930,33
37,2012,4950,35
37,2012,4980,2
37,2012,5010,31
37,2012,5060,1
37,2012,5110,3
37,2012,5190,1
37,2012,5460,2
37,2012,5520,9
37,2012,5600,20
37,2012,5630,19
37,2012,5870,6
37,2012,5930,73
37,2012,5970,25
37,2012,5980,43
37,2012,6010,12
37,2012,6040,9
37,2012,6100,11
37,2012,6110,32
37,2012,6120,1
37,2012,6130,11
37,2012,6310,12
37,2012,6710,1
37,2012,6770,2
37,2012,6810,1
37,2012,6830,11
37,2012,6882,36
37,2012,7030,68
37,2012,7050,6
37,2012,7180,26
37,2012,7270,1
37,2012,7310,14
37,2012,7360,4
37,2012,7510,2
37,2012,7550,1
37,2012,7610,20
37,2012,7660,35
37,2012,22860,2
37,2013,1720,2
37,2013,1940,3
37,2013,2010,1
37,2013,2730,6
37,2013,2890,12
37,2013,3131,1
37,2013,3160,55
37,2013,3290,1
37,2013,3390,1
37,2013,3600,8
37,2013,3870,16
37,2013,3940,6
37,2013,4050,4
37,2013,4090,5
37,2013,4160,1
37,2013,4230,2
37,2013,4430,15
37,2013,4440,23
37,2013,4470,2
37,2013,4520,17
37,2013,4560,7
37,2013,4610,5
37,2013,4770,24
37,2013,4880,65
37,2013,4900,1
37,2013,4930,67
37,2013,4950,32
37,2013,4980,16
37,2013,5010,29
37,2013,5060,8
37,2013,5110,1
37,2013,5190,6
37,2013,5290,1
37,2013,5460,2
37,2013,5520,9
37,2013,5600,13
37,2013,5630,16
37,2013,5870,5
37,2013,5930,68
37,2013,5970,17
37,2013,5980,34
37,2013,6010,8
37,2013,6040,25
37,2013,6100,8
37,2013,6110,27
37,2013,6120,8
37,2013,6130,4
37,2013,6170,1
37,2013,6310,6
37,2013,6360,1
37,2013,6710,1
37,2013,6810,5
37,2013,6830,10
37,2013,6882,52
37,2013,7030,54
37,2013,7050,8
37,2013,7180,28
37,2013,7310,29
37,2013,7360,1
37,2013,7510,4
37,2013,7550,1
37,2013,7610,11
37,2013,7660,24
37,2013,22860,3
37,2014,1940,1
37,2014,2010,2
37,2014,2730,3
37,2014,2890,22
37,2014,3131,3
37,2014,3160,37
37,2014,3250,3
37,2014,3290,1
37,2014,3600,1
37,2014,3870,15
37,2014,3940,3
37,2014,4050,1
37,2014,4090,12
37,2014,4160,1
37,2014,4280,2
37,2014,4430,16
37,2014,4440,11
37,2014,4470,1
37,2014,4520,15
37,2014,4560,9
37,2014,4610,8
37,2014,4770,29
37,2014,4880,63
37,2014,4930,28
37,2014,4950,21
37,2014,4980,21
37,2014,5010,33
37,2014,5060,2
37,2014,5110,5
37,2014,5190,4
37,2014,5290,2
37,2014,5460,6
37,2014,5520,19
37,2014,5600,12
37,2014,5630,14
37,2014,5870,8
37,2014,5930,43
37,2014,5970,22
37,2014,5980,36
37,2014,6010,7
37,2014,6040,20
37,2014,6100,14
37,2014,6110,13
37,2014,6120,8
37,2014,6130,19
37,2014,6170,6
37,2014,6240,2
37,2014,6310,11
37,2014,6360,2
37,2014,6810,2
37,2014,6830,18
37,2014,6882,37
37,2014,7030,43
37,2014,7050,5
37,2014,7180,31
37,2014,7270,1
37,2014,7310,31
37,2014,7360,4
37,2014,7510,6
37,2014,7550,1
37,2014,7610,4
37,2014,7660,13
37,2014,22860,2
37,2015,1940,5
37,2015,2010,3
37,2015,2730,4
37,2015,2890,18
37,2015,3131,1
37,2015,3160,14
37,2015,3250,11
37,2015,3260,35
37,2015,3290,1
37,2015,3430,2
37,2015,3600,2
37,2015,3870,7
37,2015,3940,4
37,2015,4090,2
37,2015,4160,2
37,2015,4280,4
37,2015,4430,11
37,2015,4440,13
37,2015,4470,1
37,2015,4520,12
37,2015,4560,7
37,2015,4610,8
37,2015,4770,30
37,2015,4880,35
37,2015,4900,1
37,2015,4930,336
37,2015,4950,24
37,2015,4980,17
37,2015,5010,28
37,2015,5060,4
37,2015,5110,2
37,2015,5190,1
37,2015,5290,1
37,2015,5460,5
37,2015,5520,9
37,2015,5600,14
37,2015,5630,13
37,2015,5870,5
37,2015,5930,50
37,2015,5970,19
37,2015,5980,29
37,2015,6010,8
37,2015,6040,15
37,2015,6100,12
37,2015,6110,16
37,2015,6120,20
37,2015,6130,15
37,2015,6310,9
37,2015,6480,1
37,2015,6710,1
37,2015,6740,1
37,2015,6770,1
37,2015,6810,5
37,2015,6830,14
37,2015,6882,26
37,2015,7030,54
37,2015,7050,6
37,2015,7180,24
37,2015,7270,1
37,2015,7310,21
37,2015,7360,6
37,2015,7510,6
37,2015,7550,1
37,2015,7610,13
37,2015,7660,21
37,2015,22860,3
38,2011,2730,1
38,2011,2890,2
38,2011,3160,20
38,2011,3250,4
38,2011,3430,1
38,2011,3680,1
38,2011,3870,12
38,2011,3940,4
38,2011,4050,7
38,2011,4090,10
38,2011,4160,1
38,2011,4230,1
38,2011,4280,3
38,2011,4430,1
38,2011,4440,5
38,2011,4520,7
38,2011,4560,3
38,2011,4610,8
38,2011,4650,1
38,2011,4770,16
38,2011,4880,53
38,2011,4900,1
38,2011,4930,1
38,2011,4950,12
38,2011,4980,3
38,2011,5010,2
38,2011,5060,8
38,2011,5070,4
38,2011,5290,5
38,2011,5600,14
38,2011,5630,9
38,2011,5870,4
38,2011,5930,52
38,2011,5970,14
38,2011,5980,51
38,2011,6040,2
38,2011,6080,8
38,2011,6100,17
38,2011,6110,1
38,2011,6130,3
38,2011,6240,50
38,2011,6310,17
38,2011,6360,4
38,2011,6370,2
38,2011,6390,1
38,2011,6480,5
38,2011,6580,1
38,2011,6630,2
38,2011,6710,2
38,2011,6740,7
38,2011,6760,2
38,2011,6770,5
38,2011,6810,2
38,2011,6830,21
38,2011,6840,1
38,2011,6870,1
38,2011,6882,1
38,2011,7030,6
38,2011,7050,6
38,2011,7180,23
38,2011,7270,9
38,2011,7310,62
38,2011,7360,4
38,2011,7510,20
38,2011,7550,1
38,2011,7660,11
38,2012,2890,2
38,2012,3160,19
38,2012,3250,3
38,2012,3430,1
38,2012,3850,2
38,2012,3870,14
38,2012,3940,5
38,2012,4050,6
38,2012,4060,3
38,2012,4090,6
38,2012,4160,4
38,2012,4200,1
38,2012,4230,1
38,2012,4280,2
38,2012,4430,3
38,2012,4440,2
38,2012,4520,9
38,2012,4560,3
38,2012,4610,17
38,2012,4650,3
38,2012,4770,14
38,2012,4880,68
38,2012,4900,2
38,2012,4950,6
38,2012,4980,1
38,2012,5010,6
38,2012,5060,8
38,2012,5070,1
38,2012,5290,7
38,2012,5520,2
38,2012,5600,12
38,2012,5630,7
38,2012,5870,3
38,2012,5930,62
38,2012,5970,11
38,2012,5980,65
38,2012,6080,7
38,2012,6100,27
38,2012,6110,6
38,2012,6130,12
38,2012,6240,41
38,2012,6280,2
38,2012,6310,13
38,2012,6360,5
38,2012,6370,1
38,2012,6390,1
38,2012,6480,7
38,2012,6580,1
38,2012,6630,5
38,2012,6710,6
38,2012,6740,2
38,2012,6760,5
38,2012,6770,6
38,2012,6810,1
38,2012,6830,26
38,2012,6840,1
38,2012,6870,1
38,2012,7030,10
38,2012,7050,4
38,2012,7180,27
38,2012,7270,7
38,2012,7310,38
38,2012,7360,13
38,2012,7510,13
38,2012,7660,15
38,2013,1440,1
38,2013,2730,2
38,2013,2890,5
38,2013,3131,2
38,2013,3160,21
38,2013,3250,3
38,2013,3850,1
38,2013,3870,21
38,2013,3940,4
38,2013,4050,6
38,2013,4090,7
38,2013,4160,1
38,2013,4171,2
38,2013,4230,1
38,2013,4430,4
38,2013,4440,4
38,2013,4520,6
38,2013,4560,5
38,2013,4610,17
38,2013,4650,5
38,2013,4770,8
38,2013,4880,61
38,2013,4950,10
38,2013,4980,2
38,2013,5010,4
38,2013,5060,5
38,2013,5070,2
38,2013,5290,7
38,2013,5520,2
38,2013,5600,15
38,2013,5630,9
38,2013,5870,2
38,2013,5930,65
38,2013,5970,21
38,2013,5980,63
38,2013,6040,1
38,2013,6080,8
38,2013,6100,13
38,2013,6110,10
38,2013,6130,2
38,2013,6240,23
38,2013,6280,3
38,2013,6310,8
38,2013,6360,17
38,2013,6390,2
38,2013,6480,5
38,2013,6630,7
38,2013,6710,6
38,2013,6730,1
38,2013,6740,5
38,2013,6760,4
38,2013,6770,4
38,2013,6810,2
38,2013,6830,19
38,2013,6840,1
38,2013,6870,2
38,2013,7030,7
38,2013,7050,5
38,2013,7180,18
38,2013,7270,9
38,2013,7310,71
38,2013,7360,11
38,2013,7510,6
38,2013,7550,1
38,2013,7660,12
38,2014,1440,1
38,2014,1940,1
38,2014,2890,5
38,2014,3131,1
38,2014,3160,16
38,2014,3250,4
38,2014,3390,1
38,2014,3430,1
38,2014,3870,9
38,2014,3930,1
38,2014,3940,2
38,2014,4050,10
38,2014,4090,3
38,2014,4160,1
38,2014,4430,2
38,2014,4440,3
38,2014,4520,10
38,2014,4560,6
38,2014,4610,9
38,2014,4770,8
38,2014,4880,59
38,2014,4950,14
38,2014,4980,5
38,2014,5010,2
38,2014,5060,11
38,2014,5600,15
38,2014,5630,6
38,2014,5870,3
38,2014,5930,41
38,2014,5970,10
38,2014,5980,61
38,2014,6040,2
38,2014,6080,7
38,2014,6100,15
38,2014,6110,8
38,2014,6130,10
38,2014,6240,26
38,2014,6310,17
38,2014,6360,4
38,2014,6390,2
38,2014,6480,4
38,2014,6630,3
38,2014,6710,7
38,2014,6740,3
38,2014,6760,1
38,2014,6770,7
38,2014,6830,15
38,2014,6840,2
38,2014,6870,2
38,2014,7030,5
38,2014,7050,4
38,2014,7180,22
38,2014,7270,7
38,2014,7310,58
38,2014,7360,9
38,2014,7510,17
38,2014,7550,2
38,2014,7610,1
38,2014,7660,9
38,2015,3100,4
38,2015,3160,12
38,2015,3250,14
38,2015,3260,2
38,2015,3370,1
38,2015,3390,1
38,2015,3430,2
38,2015,3870,12
38,2015,3900,1
38,2015,3940,6
38,2015,4050,2
38,2015,4090,12
38,2015,4160,1
38,2015,4230,2
38,2015,4280,2
38,2015,4430,2
38,2015,4440,6
38,2015,4520,6
38,2015,4560,8
38,2015,4610,9
38,2015,4650,2
38,2015,4770,8
38,2015,4880,68
38,2015,4950,5
38,2015,4980,4
38,2015,5010,5
38,2015,5060,3
38,2015,5290,3
38,2015,5520,1
38,2015,5600,14
38,2015,5630,12
38,2015,5870,1
38,2015,5930,47
38,2015,5970,12
38,2015,5980,55
38,2015,6080,10
38,2015,6100,20
38,2015,6110,8
38,2015,6130,4
38,2015,6240,31
38,2015,6280,2
38,2015,6310,15
38,2015,6360,1
38,2015,6480,4
38,2015,6710,4
38,2015,6740,8
38,2015,6770,3
38,2015,6830,26
38,2015,6840,2
38,2015,6870,1
38,2015,7030,4
38,2015,7050,4
38,2015,7180,31
38,2015,7270,7
38,2015,7310,34
38,2015,7360,5
38,2015,7510,19
38,2015,7550,2
38,2015,7660,9
39,2010,1940,1
39,2010,2010,2
39,2010,2730,2
39,2010,2890,8
39,2010,3100,1
39,2010,3160,14
39,2010,3250,14
39,2010,3390,3
39,2010,3430,1
39,2010,3870,9
39,2010,3930,1
39,2010,3940,3
39,2010,4050,6
39,2010,4060,1
39,2010,4090,9
39,2010,4120,1
39,2010,4160,2
39,2010,4171,1
39,2010,4230,3
39,2010,4280,3
39,2010,4430,14
39,2010,4440,4
39,2010,4520,14
39,2010,4560,13
39,2010,4610,15
39,2010,4650,3
39,2010,4770,8
39,2010,4880,49
39,2010,4900,4
39,2010,4930,19
39,2010,4950,21
39,2010,4980,14
39,2010,5010,26
39,2010,5060,2
39,2010,5110,1
39,2010,5520,5
39,2010,5600,8
39,2010,5630,2
39,2010,5870,2
39,2010,5930,60
39,2010,5970,20
39,2010,5980,66
39,2010,6010,13
39,2010,6040,21
39,2010,6080,1
39,2010,6100,12
39,2010,6110,3
39,2010,6130,23
39,2010,6240,22
39,2010,6280,4
39,2010,6310,25
39,2010,6360,5
39,2010,6480,3
39,2010,6710,4
39,2010,6730,1
39,2010,6760,3
39,2010,6770,7
39,2010,6810,8
39,2010,6830,19
39,2010,6840,2
39,2010,6882,5
39,2010,7030,24
39,2010,7050,4
39,2010,7180,43
39,2010,7210,1
39,2010,7270,4
39,2010,7310,34
39,2010,7360,16
39,2010,7510,27
39,2010,7550,3
39,2010,7610,2
39,2010,7660,29
39,2010,22860,1
39,2011,1440,4
39,2011,1720,10
39,2011,2001,63
39,2011,2010,1
39,2011,2030,1
39,2011,2730,2
39,2011,2890,6
39,2011,3160,12
39,2011,3250,12
39,2011,3260,3
39,2011,3370,1
39,2011,3390,7
39,2011,3870,7
39,2011,3900,1
39,2011,3940,2
39,2011,4050,3
39,2011,4090,7
39,2011,4160,7
39,2011,4230,3
39,2011,4280,4
39,2011,4430,19
39,2011,4440,8
39,2011,4520,17
39,2011,4560,4
39,2011,4610,13
39,2011,4650,5
39,2011,4770,23
39,2011,4880,58
39,2011,4900,1
39,2011,4930,12
39,2011,4950,16
39,2011,4980,6
39,2011,5010,27
39,2011,5060,2
39,2011,5110,3
39,2011,5190,5
39,2011,5290,1
39,2011,5520,7
39,2011,5600,6
39,2011,5630,4
39,2011,5870,2
39,2011,5930,57
39,2011,5970,18
39,2011,5980,60
39,2011,6010,8
39,2011,6040,33
39,2011,6100,12
39,2011,6110,1
39,2011,6130,18
39,2011,6170,1
39,2011,6240,20
39,2011,6280,4
39,2011,6310,17
39,2011,6360,4
39,2011,6480,5
39,2011,6710,3
39,2011,6760,1
39,2011,6770,12
39,2011,6810,10
39,2011,6830,14
39,2011,6840,3
39,2011,6882,7
39,2011,7030,37
39,2011,7040,1
39,2011,7050,3
39,2011,7180,14
39,2011,7270,2
39,2011,7310,41
39,2011,7360,11
39,2011,7510,29
39,2011,7550,2
39,2011,7610,2
39,2011,7660,19
39,2011,22860,5
39,2012,1720,4
39,2012,2010,2
39,2012,2730,2
39,2012,2890,7
39,2012,3160,14
39,2012,3250,7
39,2012,3260,2
39,2012,3870,20
39,2012,3940,8
39,2012,4050,4
39,2012,4090,14
39,2012,4160,8
39,2012,4230,1
39,2012,4280,1
39,2012,4430,18
39,2012,4440,7
39,2012,4520,9
39,2012,4560,9
39,2012,4610,12
39,2012,4650,5
39,2012,4770,18
39,2012,4880,54
39,2012,4900,1
39,2012,4930,19
39,2012,4950,12
39,2012,4980,3
39,2012,5010,32
39,2012,5060,4
39,2012,5520,10
39,2012,5600,10
39,2012,5630,3
39,2012,5870,3
39,2012,5930,76
39,2012,5970,16
39,2012,5980,67
39,2012,6010,9
39,2012,6040,21
39,2012,6080,1
39,2012,6100,26
39,2012,6110,1
39,2012,6130,16
39,2012,6240,16
39,2012,6310,26
39,2012,6360,4
39,2012,6480,6
39,2012,6710,2
39,2012,6730,4
39,2012,6760,2
39,2012,6770,3
39,2012,6810,7
39,2012,6830,14
39,2012,6840,3
39,2012,6882,5
39,2012,7030,34
39,2012,7050,1
39,2012,7180,28
39,2012,7270,5
39,2012,7290,1
39,2012,7310,29
39,2012,7360,5
39,2012,7510,10
39,2012,7550,5
39,2012,7610,1
39,2012,7660,27
39,2012,22860,2
39,2013,1940,1
39,2013,1960,2
39,2013,2001,1
39,2013,2030,1
39,2013,2890,1
39,2013,3131,1
39,2013,3160,19
39,2013,3250,19
39,2013,3260,2
39,2013,3370,2
39,2013,3390,2
39,2013,3870,26
39,2013,3940,7
39,2013,4050,2
39,2013,4060,1
39,2013,4090,14
39,2013,4160,7
39,2013,4171,2
39,2013,4430,19
39,2013,4440,6
39,2013,4520,12
39,2013,4560,11
39,2013,4610,12
39,2013,4650,2
39,2013,4770,9
39,2013,4880,46
39,2013,4900,5
39,2013,4930,36
39,2013,4950,15
39,2013,4980,9
39,2013,5010,16
39,2013,5060,6
39,2013,5110,1
39,2013,5190,2
39,2013,5520,8
39,2013,5600,10
39,2013,5630,8
39,2013,5870,1
39,2013,5930,74
39,2013,5970,22
39,2013,5980,55
39,2013,6010,8
39,2013,6040,29
39,2013,6080,2
39,2013,6100,19
39,2013,6110,2
39,2013,6130,12
39,2013,6220,2
39,2013,6240,21
39,2013,6310,13
39,2013,6360,3
39,2013,6480,9
39,2013,6710,4
39,2013,6730,3
39,2013,6770,12
39,2013,6810,4
39,2013,6830,13
39,2013,6840,2
39,2013,6882,6
39,2013,7030,39
39,2013,7040,1
39,2013,7050,4
39,2013,7180,31
39,2013,7270,5
39,2013,7310,38
39,2013,7360,5
39,2013,7510,10
39,2013,7550,6
39,2013,7610,1
39,2013,7660,9
39,2013,22860,3
39,2014,1940,3
39,2014,1960,2
39,2014,2010,2
39,2014,2030,1
39,2014,2730,3
39,2014,2890,8
39,2014,3160,27
39,2014,3250,20
39,2014,3260,4
39,2014,3390,5
39,2014,3430,2
39,2014,3870,5
39,2014,3900,1
39,2014,3940,1
39,2014,4050,2
39,2014,4090,15
39,2014,4160,11
39,2014,4230,3
39,2014,4430,23
39,2014,4440,10
39,2014,4520,5
39,2014,4560,7
39,2014,4610,6
39,2014,4650,2
39,2014,4770,17
39,2014,4880,67
39,2014,4900,5
39,2014,4930,84
39,2014,4950,28
39,2014,4980,4
39,2014,5010,27
39,2014,5060,4
39,2014,5110,4
39,2014,5520,3
39,2014,5600,6
39,2014,5630,6
39,2014,5870,6
39,2014,5930,76
39,2014,5970,21
39,2014,5980,84
39,2014,6010,10
39,2014,6040,28
39,2014,6080,2
39,2014,6100,9
39,2014,6110,4
39,2014,6130,61
39,2014,6170,1
39,2014,6240,8
39,2014,6280,1
39,2014,6310,14
39,2014,6360,3
39,2014,6480,4
39,2014,6710,2
39,2014,6770,6
39,2014,6810,6
39,2014,6830,25
39,2014,6882,2
39,2014,7030,41
39,2014,7050,1
39,2014,7180,39
39,2014,7270,5
39,2014,7310,25
39,2014,7360,5
39,2014,7510,6
39,2014,7550,1
39,2014,7610,2
39,2014,7660,16
39,2014,22860,2
39,2015,1440,1
39,2015,1940,1
39,2015,1960,2
39,2015,2010,4
39,2015,2730,2
39,2015,2890,14
39,2015,3131,12
39,2015,3160,9
39,2015,3250,31
39,2015,3290,1
39,2015,3390,2
39,2015,3850,3
39,2015,3870,5
39,2015,3900,2
39,2015,3940,1
39,2015,4050,6
39,2015,4060,2
39,2015,4090,15
39,2015,4160,8
39,2015,4230,1
39,2015,4280,2
39,2015,4430,18
39,2015,4440,8
39,2015,4520,10
39,2015,4560,10
39,2015,4610,5
39,2015,4770,13
39,2015,4880,69
39,2015,4900,2
39,2015,4930,108
39,2015,4950,27
39,2015,4980,9
39,2015,5010,22
39,2015,5060,4
39,2015,5110,8
39,2015,5460,1
39,2015,5520,4
39,2015,5600,2
39,2015,5630,11
39,2015,5870,4
39,2015,5930,63
39,2015,5970,28
39,2015,5980,55
39,2015,6010,9
39,2015,6040,15
39,2015,6100,14
39,2015,6120,1
39,2015,6130,19
39,2015,6240,14
39,2015,6280,1
39,2015,6310,18
39,2015,6360,3
39,2015,6380,1
39,2015,6480,4
39,2015,6710,2
39,2015,6730,2
39,2015,6770,4
39,2015,6810,4
39,2015,6830,19
39,2015,7030,29
39,2015,7050,5
39,2015,7180,41
39,2015,7270,3
39,2015,7310,34
39,2015,7360,13
39,2015,7510,12
39,2015,7550,3
39,2015,7610,2
39,2015,7660,17
39,2015,22860,1
40,2015,2890,3
40,2015,3100,1
40,2015,3160,9
40,2015,3250,3
40,2015,3290,1
40,2015,3730,1
40,2015,3870,6
40,2015,3940,3
40,2015,4050,6
40,2015,4090,6
40,2015,4610,5
40,2015,4650,5
40,2015,4770,4
40,2015,4880,61
40,2015,4930,3
40,2015,4950,1
40,2015,5070,1
40,2015,5110,2
40,2015,5930,22
40,2015,5980,23
40,2015,6080,1
40,2015,6100,10
40,2015,6240,53
40,2015,6310,6
40,2015,6390,1
40,2015,6480,7
40,2015,6710,16
40,2015,6740,4
40,2015,6770,2
40,2015,6830,6
40,2015,6840,8
40,2015,7030,6
40,2015,7180,5
40,2015,7270,1
40,2015,7310,19
40,2015,7360,7
40,2015,7510,3
40,2015,7610,4
40,2015,7660,7
40,2015,22860,2
41,2010,2890,3
41,2010,3160,12
41,2010,3250,1
41,2010,3370,4
41,2010,3430,1
41,2010,3870,12
41,2010,3880,1
41,2010,3930,2
41,2010,3940,6
41,2010,4050,7
41,2010,4090,3
41,2010,4120,1
41,2010,4160,4
41,2010,4520,4
41,2010,4560,4
41,2010,4610,4
41,2010,4650,7
41,2010,4770,10
41,2010,4880,22
41,2010,4950,1
41,2010,4980,2
41,2010,5010,2
41,2010,5060,4
41,2010,5520,3
41,2010,5600,1
41,2010,5630,2
41,2010,5930,25
41,2010,5970,2
41,2010,5980,32
41,2010,6010,2
41,2010,6040,2
41,2010,6080,1
41,2010,6100,19
41,2010,6110,4
41,2010,6130,3
41,2010,6240,23
41,2010,6270,2
41,2010,6280,33
41,2010,6310,12
41,2010,6360,4
41,2010,6410,1
41,2010,6480,2
41,2010,6630,4
41,2010,6670,1
41,2010,6710,44
41,2010,6730,5
41,2010,6770,11
41,2010,6810,3
41,2010,6830,20
41,2010,6840,7
41,2010,6882,2
41,2010,7030,6
41,2010,7050,2
41,2010,7180,10
41,2010,7270,2
41,2010,7310,20
41,2010,7360,20
41,2010,7510,8
41,2010,7550,3
41,2010,7660,2
41,2011,2890,1
41,2011,3160,8
41,2011,3250,2
41,2011,3260,1
41,2011,3370,3
41,2011,3390,1
41,2011,3430,3
41,2011,3850,2
41,2011,3870,9
41,2011,3930,1
41,2011,3940,7
41,2011,4050,6
41,2011,4060,1
41,2011,4090,6
41,2011,4120,1
41,2011,4160,3
41,2011,4280,3
41,2011,4430,2
41,2011,4520,11
41,2011,4560,2
41,2011,4610,2
41,2011,4650,5
41,2011,4770,7
41,2011,4880,21
41,2011,4930,3
41,2011,4950,2
41,2011,4980,2
41,2011,5010,3
41,2011,5060,4
41,2011,5070,1
41,2011,5290,2
41,2011,5870,1
41,2011,5930,17
41,2011,5970,5
41,2011,5980,21
41,2011,6010,2
41,2011,6040,7
41,2011,6080,3
41,2011,6100,20
41,2011,6110,2
41,2011,6130,4
41,2011,6240,22
41,2011,6270,1
41,2011,6280,25
41,2011,6310,19
41,2011,6330,1
41,2011,6360,10
41,2011,6480,4
41,2011,6630,5
41,2011,6710,35
41,2011,6730,8
41,2011,6740,1
41,2011,6760,1
41,2011,6770,11
41,2011,6810,5
41,2011,6830,16
41,2011,6840,6
41,2011,6882,1
41,2011,7030,7
41,2011,7040,1
41,2011,7050,6
41,2011,7180,9
41,2011,7270,4
41,2011,7290,2
41,2011,7310,36
41,2011,7360,9
41,2011,7510,18
41,2011,7550,4
41,2011,7660,2
41,2012,2890,2
41,2012,3160,6
41,2012,3370,1
41,2012,3390,5
41,2012,3430,1
41,2012,3680,1
41,2012,3870,13
41,2012,3930,1
41,2012,3940,8
41,2012,4050,3
41,2012,4060,1
41,2012,4090,4
41,2012,4120,1
41,2012,4230,1
41,2012,4280,1
41,2012,4430,1
41,2012,4440,1
41,2012,4520,2
41,2012,4560,1
41,2012,4610,2
41,2012,4650,2
41,2012,4770,7
41,2012,4880,18
41,2012,4900,2
41,2012,4950,2
41,2012,5010,2
41,2012,5060,1
41,2012,5110,1
41,2012,5290,1
41,2012,5520,3
41,2012,5600,2
41,2012,5930,24
41,2012,5970,2
41,2012,5980,38
41,2012,6010,3
41,2012,6040,1
41,2012,6080,2
41,2012,6100,15
41,2012,6110,3
41,2012,6130,5
41,2012,6240,27
41,2012,6270,1
41,2012,6280,29
41,2012,6310,14
41,2012,6360,1
41,2012,6480,1
41,2012,6630,10
41,2012,6710,37
41,2012,6730,3
41,2012,6760,2
41,2012,6770,11
41,2012,6810,3
41,2012,6830,17
41,2012,6840,2
41,2012,6882,2
41,2012,7030,9
41,2012,7040,1
41,2012,7050,4
41,2012,7180,15
41,2012,7270,7
41,2012,7290,1
41,2012,7310,20
41,2012,7360,4
41,2012,7510,9
41,2012,7550,2
41,2012,7660,3
41,2013,1720,1
41,2013,2730,1
41,2013,2890,1
41,2013,3160,12
41,2013,3370,1
41,2013,3390,1
41,2013,3750,1
41,2013,3870,11
41,2013,3930,2
41,2013,3940,9
41,2013,4050,7
41,2013,4060,1
41,2013,4090,7
41,2013,4120,2
41,2013,4160,1
41,2013,4280,2
41,2013,4520,2
41,2013,4560,2
41,2013,4610,3
41,2013,4650,5
41,2013,4770,11
41,2013,4880,19
41,2013,4950,4
41,2013,4980,2
41,2013,5010,2
41,2013,5060,1
41,2013,5460,1
41,2013,5520,4
41,2013,5600,2
41,2013,5930,30
41,2013,5970,7
41,2013,5980,33
41,2013,6010,1
41,2013,6040,5
41,2013,6080,2
41,2013,6100,16
41,2013,6110,1
41,2013,6130,3
41,2013,6240,18
41,2013,6270,3
41,2013,6280,28
41,2013,6310,8
41,2013,6360,9
41,2013,6480,3
41,2013,6630,10
41,2013,6710,64
41,2013,6730,10
41,2013,6770,8
41,2013,6810,2
41,2013,6830,19
41,2013,6840,9
41,2013,7030,5
41,2013,7050,4
41,2013,7180,16
41,2013,7270,10
41,2013,7310,32
41,2013,7360,15
41,2013,7510,9
41,2013,7660,3
41,2014,2890,2
41,2014,3160,7
41,2014,3290,1
41,2014,3680,1
41,2014,3750,1
41,2014,3850,1
41,2014,3870,3
41,2014,3930,1
41,2014,3940,2
41,2014,4050,9
41,2014,4060,1
41,2014,4090,4
41,2014,4120,4
41,2014,4160,2
41,2014,4230,1
41,2014,4280,1
41,2014,4430,3
41,2014,4440,1
41,2014,4520,6
41,2014,4560,3
41,2014,4610,3
41,2014,4650,7
41,2014,4770,8
41,2014,4880,19
41,2014,4950,6
41,2014,4980,2
41,2014,5060,2
41,2014,5070,1
41,2014,5290,3
41,2014,5520,2
41,2014,5600,2
41,2014,5870,1
41,2014,5930,25
41,2014,5970,4
41,2014,5980,37
41,2014,6010,1
41,2014,6040,5
41,2014,6080,2
41,2014,6100,25
41,2014,6240,14
41,2014,6270,2
41,2014,6280,25
41,2014,6310,21
41,2014,6330,1
41,2014,6360,9
41,2014,6480,3
41,2014,6630,4
41,2014,6710,27
41,2014,6730,8
41,2014,6760,1
41,2014,6770,13
41,2014,6810,2
41,2014,6830,13
41,2014,6840,4
41,2014,6870,1
41,2014,7030,6
41,2014,7050,4
41,2014,7180,12
41,2014,7270,5
41,2014,7290,2
41,2014,7310,22
41,2014,7360,6
41,2014,7510,16
41,2014,7550,2
41,2014,7660,4
41,2015,3160,7
41,2015,3390,1
41,2015,3430,1
41,2015,3750,1
41,2015,3850,1
41,2015,3870,1
41,2015,3940,3
41,2015,4050,5
41,2015,4060,1
41,2015,4090,3
41,2015,4160,1
41,2015,4200,1
41,2015,4230,2
41,2015,4280,1
41,2015,4430,4
41,2015,4440,2
41,2015,4520,11
41,2015,4560,2
41,2015,4650,10
41,2015,4770,9
41,2015,4880,14
41,2015,4950,3
41,2015,4980,1
41,2015,5010,1
41,2015,5060,1
41,2015,5210,2
41,2015,5290,1
41,2015,5520,3
41,2015,5600,4
41,2015,5930,15
